file_id,emotion,audio_path
Ses04M_script01_1_F001,Fear,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F001.wav
Ses04M_script01_1_M041,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M041.wav
Ses04M_script01_1_M018,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M018.wav
Ses04M_script01_1_F025,Happiness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F025.wav
Ses04M_script01_1_F004,Fear,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F004.wav
Ses04M_script01_1_F034,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F034.wav
Ses04M_script01_1_F038,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F038.wav
Ses04M_script01_1_M043,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M043.wav
Ses04M_script01_1_F018,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F018.wav
Ses04M_script01_1_F028,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav
Ses04M_script01_1_M019,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M019.wav
Ses04M_script01_1_M007,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M007.wav
Ses04M_script01_1_M038,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M038.wav
Ses04M_script01_1_F013,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F013.wav
Ses04M_script01_1_M000,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav
Ses04M_script01_1_M034,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M034.wav
Ses04M_script01_1_M011,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M011.wav
Ses04M_script01_1_F020,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F020.wav
Ses04M_script01_1_F026,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F026.wav
Ses04M_script01_1_F031,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F031.wav
Ses04M_script01_1_M028,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M028.wav
Ses04M_script01_1_F014,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F014.wav
Ses04M_script01_1_M023,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M023.wav
Ses04M_script01_1_M016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M016.wav
Ses04M_script01_1_M027,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M027.wav
Ses04M_script01_1_F023,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F023.wav
Ses04M_script01_1_M014,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M014.wav
Ses04M_script01_1_F024,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F024.wav
Ses04M_script01_1_F000,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav
Ses04M_script01_1_M005,Fear,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M005.wav
Ses04M_script01_1_F035,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F035.wav
Ses04M_script01_1_M006,Fear,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M006.wav
Ses04M_script01_1_M017,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M017.wav
Ses04M_script01_1_M008,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M008.wav
Ses04M_script01_1_M015,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M015.wav
Ses04M_script01_1_F008,Surprise,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F008.wav
Ses04M_script01_1_F043,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F043.wav
Ses04M_script01_1_M002,Fear,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M002.wav
Ses04M_script01_1_F017,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav
Ses04M_script01_1_M010,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M010.wav
Ses04M_script01_1_F011,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.wav
Ses04M_script01_1_F027,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav
Ses04M_script01_1_M036,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M036.wav
Ses04M_script01_1_M039,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M039.wav
Ses04M_script01_1_F032,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav
Ses04M_script01_1_M001,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav
Ses04M_script01_1_M024,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M024.wav
Ses04F_impro02_F008,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F008.wav
Ses04F_impro02_M019,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M019.wav
Ses04F_impro02_F018,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F018.wav
Ses04F_impro02_M026,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M026.wav
Ses04F_impro02_M018,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M018.wav
Ses04F_impro02_F021,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F021.wav
Ses04F_impro02_M012,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M012.wav
Ses04F_impro02_F002,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F002.wav
Ses04F_impro02_M003,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M003.wav
Ses04F_impro02_M017,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M017.wav
Ses04F_impro02_M020,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M020.wav
Ses04F_impro02_F014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F014.wav
Ses04F_impro02_M013,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M013.wav
Ses04F_impro02_M021,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M021.wav
Ses04F_impro02_F007,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F007.wav
Ses04F_impro02_F015,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F015.wav
Ses04F_impro02_F019,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F019.wav
Ses04F_impro02_M006,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M006.wav
Ses04F_impro02_F010,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F010.wav
Ses04F_impro02_F004,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F004.wav
Ses04F_impro02_M008,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M008.wav
Ses04F_impro02_M005,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M005.wav
Ses04F_impro02_M024,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M024.wav
Ses04F_impro02_M004,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M004.wav
Ses04F_impro02_F023,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F023.wav
Ses04F_impro02_M001,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M001.wav
Ses04F_impro02_F009,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F009.wav
Ses04F_impro02_F016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F016.wav
Ses04F_impro02_M023,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M023.wav
Ses04F_impro02_F005,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F005.wav
Ses04F_impro02_F003,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F003.wav
Ses04F_impro02_F020,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F020.wav
Ses04F_impro02_F011,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F011.wav
Ses04F_impro02_F017,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F017.wav
Ses04F_impro02_M002,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M002.wav
Ses04F_impro02_M009,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M009.wav
Ses04F_impro02_F022,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F022.wav
Ses04F_impro02_F024,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F024.wav
Ses04F_impro02_F006,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F006.wav
Ses04F_impro02_M014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M014.wav
Ses04F_impro02_M011,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M011.wav
Ses04F_impro02_M000,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M000.wav
Ses04F_impro02_M022,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M022.wav
Ses04F_impro02_M007,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M007.wav
Ses04F_impro02_F001,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F001.wav
Ses04F_impro02_M016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M016.wav
Ses04F_impro02_F013,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F013.wav
Ses04F_impro02_F012,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F012.wav
Ses04F_impro02_F000,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F000.wav
Ses04F_impro02_M015,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M015.wav
Ses04F_impro02_M010,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M010.wav
Ses04F_impro02_M025,Sadness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M025.wav
Ses04F_script01_2_F009,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav
Ses04F_script01_2_M010,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M010.wav
Ses04F_script01_2_M013,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M013.wav
Ses04F_script01_2_F000,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F000.wav
Ses04F_script01_2_M000,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M000.wav
Ses04F_script01_2_F008,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F008.wav
Ses04F_script01_2_F013,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F013.wav
Ses04F_script01_2_F007,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.wav
Ses04F_script01_2_F015,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F015.wav
Ses04F_script01_2_M017,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M017.wav
Ses04F_script01_2_F001,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F001.wav
Ses04F_script01_2_M007,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M007.wav
Ses04F_script01_2_F016,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav
Ses04F_script01_2_F005,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F005.wav
Ses04F_script01_2_F020,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F020.wav
Ses04F_script01_2_M012,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M012.wav
Ses04F_script01_2_M004,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M004.wav
Ses04F_script01_2_M008,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M008.wav
Ses04F_script01_2_M016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M016.wav
Ses04F_script01_2_F018,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F018.wav
Ses04F_script01_2_M001,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M001.wav
Ses04F_script01_2_M014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M014.wav
Ses04F_script01_2_M002,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M002.wav
Ses04F_script01_2_F017,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F017.wav
Ses04F_script01_2_F012,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F012.wav
Ses04F_script01_2_M018,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M018.wav
Ses04F_script01_2_M006,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M006.wav
Ses04F_script01_2_F002,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F002.wav
Ses04F_script01_2_F021,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F021.wav
Ses04F_script01_2_F019,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F019.wav
Ses04F_script01_2_F010,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav
Ses04F_script01_2_M005,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M005.wav
Ses04F_script01_2_F011,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F011.wav
Ses04F_script01_2_F006,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F006.wav
Ses04F_script01_2_M003,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M003.wav
Ses04F_script01_2_M015,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M015.wav
Ses04F_script01_2_M009,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M009.wav
Ses04F_script01_2_F014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F014.wav
Ses04F_script01_2_F004,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F004.wav
Ses04F_script01_2_F003,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F003.wav
Ses04F_script01_2_M011,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M011.wav
Ses04M_impro08_F020,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F020.wav
Ses04M_impro08_M025,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M025.wav
Ses04M_impro08_M014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M014.wav
Ses04M_impro08_M002,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M002.wav
Ses04M_impro08_F002,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F002.wav
Ses04M_impro08_F029,Excited,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F029.wav
Ses04M_impro08_F009,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F009.wav
Ses04M_impro08_M018,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M018.wav
Ses04M_impro08_F024,Happiness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F024.wav
Ses04M_impro08_F008,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F008.wav
Ses04M_impro08_F004,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F004.wav
Ses04M_impro08_F015,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F015.wav
Ses04M_impro08_M015,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M015.wav
Ses04M_impro08_M021,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M021.wav
Ses04M_impro08_M012,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M012.wav
Ses04M_impro08_F011,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F011.wav
Ses04M_impro08_M027,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M027.wav
Ses04M_impro08_F010,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F010.wav
Ses04M_impro08_M024,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M024.wav
Ses04M_impro08_F007,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F007.wav
Ses04M_impro08_M028,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M028.wav
Ses04M_impro08_F026,Excited,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F026.wav
Ses04M_impro08_M005,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M005.wav
Ses04M_impro08_F027,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F027.wav
Ses04M_impro08_F005,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F005.wav
Ses04M_impro08_M026,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M026.wav
Ses04M_impro08_M006,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M006.wav
Ses04M_impro08_F021,Surprise,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F021.wav
Ses04M_impro08_M020,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M020.wav
Ses04M_impro08_M009,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M009.wav
Ses04M_impro08_F025,Surprise,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F025.wav
Ses04M_impro08_M001,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M001.wav
Ses04M_impro08_F023,Happiness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F023.wav
Ses04M_impro08_F013,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F013.wav
Ses04M_impro08_F003,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F003.wav
Ses04M_impro08_F014,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F014.wav
Ses04M_impro08_F006,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F006.wav
Ses04M_impro08_M019,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M019.wav
Ses04M_impro08_F028,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F028.wav
Ses04M_impro08_F001,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F001.wav
Ses04M_impro08_F030,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F030.wav
Ses04M_impro08_M008,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M008.wav
Ses04M_impro08_M023,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M023.wav
Ses04M_impro08_M007,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M007.wav
Ses04M_impro08_F022,Happiness,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F022.wav
Ses04M_impro08_M004,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M004.wav
Ses04M_impro08_M011,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M011.wav
Ses04M_impro08_F017,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F017.wav
Ses04M_impro08_M016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M016.wav
Ses04M_impro08_M000,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M000.wav
Ses04M_impro08_F018,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F018.wav
Ses04M_impro08_M010,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M010.wav
Ses04M_impro08_M017,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M017.wav
Ses04M_impro08_F012,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F012.wav
Ses04M_impro08_M013,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M013.wav
Ses04M_impro08_F000,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F000.wav
Ses04M_impro08_M022,Neutral,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M022.wav
Ses04M_impro08_F016,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F016.wav
Ses04M_impro08_M003,Frustration,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M003.wav
Ses04M_impro08_F019,Surprise,/kaggle/working/audio_files/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F019.wav
Ses04F_script03_1_M013,Anger,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M013.wav
Ses04F_script03_1_F020,Excited,/kaggle/working/audio_files/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F020.wav
